Time,theta_1,theta_2,tau_1,tau_2,X,Y,theta_1_2
51.61290322580644,1.2440598329115535,1.8692048839029034,-4.336404283307111,-1.5552569688650322,-0.2685254899999999,0.42962809,3.113264716814458
51.97132616487454,1.2492675634867836,1.863653020056008,-4.254347725519493,-1.5142096694413136,-0.27069265,0.43052395,3.112920583542792
52.329749103942646,1.2615991507265074,1.852072178612164,-4.172542225669317,-1.4719382159882997,-0.27591462,0.43177581,3.113671329338672
52.68817204301075,1.2739307379662312,1.84049133716832,-4.09073672581914,-1.429666762535286,-0.28113658999999996,0.43302767,3.1144220751345517
53.046594982078844,1.2862623252059548,1.828910495724476,-4.008931225968964,-1.3873953090822722,-0.28635855999999993,0.43427952999999986,3.1151728209304315
53.40501792114695,1.298593912445679,1.8173296542806319,-3.927125726118787,-1.3451238556292582,-0.29158052999999995,0.43553138999999985,3.115923566726311
53.76344086021505,1.3109254996854027,1.805748812836788,-3.8453202262686106,-1.3028524021762447,-0.2968024999999999,0.4367832499999999,3.116674312522191
54.12186379928314,1.3184076315636801,1.79714096167098,-3.7739646905614204,-1.295775249038507,-0.2999963899999999,0.4380336999999999,3.1155485932346605
54.480286738351246,1.3258897634419577,1.7885331105051718,-3.702609154854231,-1.2886980959007697,-0.30319028,0.43928414999999993,3.11442287394713
54.83870967741935,1.3333718953202354,1.779925259339364,-3.631253619147041,-1.281620942763032,-0.30638417,0.4405345999999999,3.113297154659599
55.197132616487444,1.3408540271985125,1.7713174081735559,-3.559898083439851,-1.274543789625295,-0.30957806000000004,0.4417850499999999,3.1121714353720686
55.55555555555555,1.3483361590767902,1.762709557007748,-3.4885425477326617,-1.2674666364875573,-0.3127719500000001,0.4430354999999999,3.111045716084538
55.91397849462365,1.3605157465778954,1.734551221762094,-3.45715483288755,-1.2840800697518577,-0.31758645,0.45059999999999995,3.0950669683399896
56.272401433691755,1.3726953340790011,1.70639288651644,-3.425767118042438,-1.3006935030161577,-0.32240095000000013,0.4581644999999999,3.079088220595441
56.63082437275985,1.3848749215801068,1.678234551270786,-3.3943794031973265,-1.3173069362804581,-0.3272154500000001,0.46572899999999995,3.0631094728508925
56.98924731182795,1.3970545090812123,1.6500762160251319,-3.362991688352215,-1.3339203695447581,-0.3320299500000001,0.4732934999999999,3.047130725106344
57.34767025089605,1.4092340965823178,1.6219178807794778,-3.3316039735071032,-1.3505338028090585,-0.3368444500000001,0.480858,3.0311519773617954
57.70609318996415,1.412177693066587,1.6150535338258378,-3.1305224742641347,-1.2862794748681934,-0.33793528000000006,0.48265477000000007,3.0272312268924244
58.06451612903225,1.415121289550856,1.6081891868721976,-2.929440975021166,-1.222025146927328,-0.33902611,0.48445154000000007,3.0233104764230534
58.422939068100355,1.4180648860351255,1.6013248399185573,-2.728359475778198,-1.1577708189864628,-0.34011694000000003,0.48624831,3.0193897259536824
58.78136200716845,1.4210084825193945,1.5944604929649173,-2.5272779765352293,-1.0935164910455977,-0.34120777,0.48804508,3.015468975484312
59.13978494623655,1.423952079003664,1.5875961460112773,-2.3261964772922608,-1.0292621631047327,-0.3422986,0.48984185,3.011548225014941
59.49820788530465,1.4370724003562532,1.5704621800309995,-2.1262512926995196,-0.9629598114666007,-0.34782104,0.49213155000000003,3.0075345803872517
59.85663082437276,1.450192721708842,1.5533282140507214,-1.9263061081067787,-0.8966574598284687,-0.35334348000000004,0.4944212500000001,3.003520935759563
60.21505376344085,1.463313043061431,1.5361942480704436,-1.7263609235140374,-0.8303551081903366,-0.35886592,0.49671095000000004,2.9995072911318745
60.573476702508955,1.4764333644140202,1.5190602820901655,-1.5264157389212962,-0.7640527565522047,-0.36438835999999997,0.49900065,2.995493646504186
60.93189964157706,1.4895536857666092,1.501926316109888,-1.3264705543285549,-0.6977504049140727,-0.3699108,0.50129035,2.9914800018764973
61.29032258064515,1.4952697494331637,1.4949061378213422,-1.0620776375310903,-0.5948781001541928,-0.37234626,0.50198799,2.990175887254506
61.64874551971325,1.5009858130997187,1.4878859595327965,-0.797684720733626,-0.49200579539431316,-0.37478172,0.50268563,2.988871772632515
62.00716845878136,1.506701876766273,1.4808657812442507,-0.5332918039361615,-0.38913349063443325,-0.37721718000000004,0.5033832699999999,2.9875676580105237
62.36559139784945,1.512417940432828,1.4738456029557052,-0.268898887138697,-0.2862611858745535,-0.3796526400000001,0.50408091,2.9862635433885325
62.724014336917556,1.5181340040993825,1.4668254246671593,-0.004505970341232495,-0.1833888811146737,-0.3820881000000001,0.5047785499999999,2.9849594287665417
63.08243727598566,1.5302380953199308,1.451072135143289,0.2646830905525857,-0.07699309253490204,-0.3871813700000001,0.5063750899999999,2.9813102304632197
63.44086021505376,1.5423421865404792,1.4353188456194181,0.533872151446404,0.029402696044869617,-0.39227464000000006,0.5079716299999999,2.977661032159898
63.79928315412185,1.5544462777610275,1.4195655560955478,0.8030612123402221,0.13579848462464128,-0.39736791000000005,0.5095681699999999,2.9740118338565757
64.15770609318996,1.566550368981576,1.4038122665716775,1.0722502732340404,0.24219427320441292,-0.4024611800000001,0.51116471,2.9703626355532537
64.51612903225806,1.5786544602021244,1.388058977047807,1.3414393341278585,0.34859006178418456,-0.40755445,0.51276125,2.9667134372499318
